logger,site,dt,date,time,temp,pH
21776626,70.2,9/8/2023 1:06,9/8/2023,1:06:00 AM,18.56,7.24422176
21776626,70.2,9/8/2023 1:16,9/8/2023,1:16:00 AM,18.51,7.247360129
21776626,70.2,9/8/2023 1:26,9/8/2023,1:26:00 AM,18.49,7.243998857
21776626,70.2,9/8/2023 1:36,9/8/2023,1:36:00 AM,18.46,7.242616216
21776626,70.2,9/8/2023 1:46,9/8/2023,1:46:00 AM,18.44,7.258119086
21776626,70.2,9/8/2023 1:56,9/8/2023,1:56:00 AM,18.41,7.249134547
21776626,70.2,9/8/2023 2:06,9/8/2023,2:06:00 AM,18.39,7.242956083
21776626,70.2,9/8/2023 2:16,9/8/2023,2:16:00 AM,18.37,7.246352376
21776626,70.2,9/8/2023 2:26,9/8/2023,2:26:00 AM,18.34,7.236237811
21776626,70.2,9/8/2023 2:36,9/8/2023,2:36:00 AM,18.32,7.246676318
21776626,70.2,9/8/2023 2:46,9/8/2023,2:46:00 AM,18.3,7.23880556
21776626,70.2,9/8/2023 2:56,9/8/2023,2:56:00 AM,18.27,7.24390132
21776626,70.2,9/8/2023 3:06,9/8/2023,3:06:00 AM,18.25,7.240818794
21776626,70.2,9/8/2023 3:16,9/8/2023,3:16:00 AM,18.22,7.239434686
21776626,70.2,9/8/2023 3:26,9/8/2023,3:26:00 AM,18.2,7.247623314
21776626,70.2,9/8/2023 3:36,9/8/2023,3:36:00 AM,18.18,7.237776645
21776626,70.2,9/8/2023 3:46,9/8/2023,3:46:00 AM,18.15,7.232446018
21776626,70.2,9/8/2023 3:56,9/8/2023,3:56:00 AM,18.15,7.231600474
21776626,70.2,9/8/2023 4:06,9/8/2023,4:06:00 AM,18.13,7.227670231
21776626,70.2,9/8/2023 4:16,9/8/2023,4:16:00 AM,18.1,7.231076439
21776626,70.2,9/8/2023 4:26,9/8/2023,4:26:00 AM,18.08,7.233065719
21776626,70.2,9/8/2023 4:36,9/8/2023,4:36:00 AM,18.08,7.23701254
21776626,70.2,9/8/2023 4:46,9/8/2023,4:46:00 AM,18.06,7.235055271
21776626,70.2,9/8/2023 4:56,9/8/2023,4:56:00 AM,18.03,7.235079488
21776626,70.2,9/8/2023 5:06,9/8/2023,5:06:00 AM,18.01,7.24017134
21776626,70.2,9/8/2023 5:16,9/8/2023,5:16:00 AM,17.99,7.23370177
21776626,70.2,9/8/2023 5:26,9/8/2023,5:26:00 AM,17.96,7.225828955
21776626,70.2,9/8/2023 5:36,9/8/2023,5:36:00 AM,17.94,7.234306014
21776626,70.2,9/8/2023 5:46,9/8/2023,5:46:00 AM,17.94,7.224998316
21776626,70.2,9/8/2023 5:56,9/8/2023,5:56:00 AM,17.91,7.230098956
21776626,70.2,9/8/2023 6:06,9/8/2023,6:06:00 AM,17.89,7.225036969
21776626,70.2,9/8/2023 6:16,9/8/2023,6:16:00 AM,17.87,7.239158398
21776626,70.2,9/8/2023 6:26,9/8/2023,6:26:00 AM,17.84,7.229307861
21776626,70.2,9/8/2023 6:36,9/8/2023,6:36:00 AM,17.84,7.232975789
21776626,70.2,9/8/2023 6:46,9/8/2023,6:46:00 AM,17.82,7.242867674
21776626,70.2,9/8/2023 6:56,9/8/2023,6:56:00 AM,17.8,7.245424052
21776626,70.2,9/8/2023 7:06,9/8/2023,7:06:00 AM,17.77,7.240651684
21776626,70.2,9/8/2023 7:16,9/8/2023,7:16:00 AM,17.77,7.24996482
21776626,70.2,9/8/2023 7:26,9/8/2023,7:26:00 AM,17.77,7.270284389
21776626,70.2,9/8/2023 7:36,9/8/2023,7:36:00 AM,17.77,7.281573039
21776626,70.2,9/8/2023 7:46,9/8/2023,7:46:00 AM,17.77,7.301610393
21776626,70.2,9/8/2023 7:56,9/8/2023,7:56:00 AM,17.77,7.321083313
21776626,70.2,9/8/2023 8:06,9/8/2023,8:06:00 AM,17.77,7.349022722
21776626,70.2,9/8/2023 8:16,9/8/2023,8:16:00 AM,17.8,7.38905731
21776626,70.2,9/8/2023 8:26,9/8/2023,8:26:00 AM,17.8,7.403731041
21776626,70.2,9/8/2023 8:36,9/8/2023,8:36:00 AM,17.82,7.411039653
21776626,70.2,9/8/2023 8:46,9/8/2023,8:46:00 AM,17.82,7.439538596
21776626,70.2,9/8/2023 8:56,9/8/2023,8:56:00 AM,17.84,7.45107647
21776626,70.2,9/8/2023 9:06,9/8/2023,9:06:00 AM,17.84,7.591022055
21776626,70.2,9/8/2023 9:16,9/8/2023,9:16:00 AM,17.87,7.519020717
21776626,70.2,9/8/2023 9:26,9/8/2023,9:26:00 AM,17.89,7.534218445
21776626,70.2,9/8/2023 9:36,9/8/2023,9:36:00 AM,17.91,7.547157441
21776626,70.2,9/8/2023 9:46,9/8/2023,9:46:00 AM,17.94,7.572767733
21776626,70.2,9/8/2023 9:56,9/8/2023,9:56:00 AM,17.96,7.595290948
21776626,70.2,9/8/2023 10:06,9/8/2023,10:06:00 AM,17.99,7.623147906
21776626,70.2,9/8/2023 10:16,9/8/2023,10:16:00 AM,18.03,7.637724447
21776626,70.2,9/8/2023 10:26,9/8/2023,10:26:00 AM,18.08,7.685822573
21776626,70.2,9/8/2023 10:36,9/8/2023,10:36:00 AM,18.13,7.721502019
21776626,70.2,9/8/2023 10:46,9/8/2023,10:46:00 AM,18.2,7.779661222
21776626,70.2,9/8/2023 10:56,9/8/2023,10:56:00 AM,18.27,7.823424152
21776626,70.2,9/8/2023 11:06,9/8/2023,11:06:00 AM,18.34,7.871954358
21776626,70.2,9/8/2023 11:16,9/8/2023,11:16:00 AM,18.41,7.909197391
21776626,70.2,9/8/2023 11:26,9/8/2023,11:26:00 AM,18.51,7.962933714
21776626,70.2,9/8/2023 11:36,9/8/2023,11:36:00 AM,18.6,8.026798929
21776626,70.2,9/8/2023 11:46,9/8/2023,11:46:00 AM,18.7,8.083554463
21776626,70.2,9/8/2023 11:56,9/8/2023,11:56:00 AM,18.79,8.161964904
21776626,70.2,9/8/2023 12:06,9/8/2023,12:06:00 PM,18.89,8.228195786
21776626,70.2,9/8/2023 12:16,9/8/2023,12:16:00 PM,19.01,8.279117726
21776626,70.2,9/8/2023 12:26,9/8/2023,12:26:00 PM,19.1,8.332943694
21776626,70.2,9/8/2023 12:36,9/8/2023,12:36:00 PM,19.22,8.428155099
21776626,70.2,9/8/2023 12:46,9/8/2023,12:46:00 PM,19.34,8.475007733
21776626,70.2,9/8/2023 12:56,9/8/2023,12:56:00 PM,19.46,8.533325979
21776626,70.2,9/8/2023 13:06,9/8/2023,1:06:00 PM,19.6,8.583074119
21776626,70.2,9/8/2023 13:16,9/8/2023,1:16:00 PM,19.72,8.650267108
21776626,70.2,9/8/2023 13:26,9/8/2023,1:26:00 PM,19.89,8.928363699
21776626,70.2,9/8/2023 13:36,9/8/2023,1:36:00 PM,19.98,8.824699047
21776626,70.2,9/8/2023 13:46,9/8/2023,1:46:00 PM,20.13,9.121347733
21776626,70.2,9/8/2023 13:56,9/8/2023,1:56:00 PM,20.22,9.140846851
21776626,70.2,9/8/2023 14:06,9/8/2023,2:06:00 PM,20.32,9.172849783
21776626,70.2,9/8/2023 14:16,9/8/2023,2:16:00 PM,20.44,9.231527098
21776626,70.2,9/8/2023 14:26,9/8/2023,2:26:00 PM,20.58,9.345903833
21776626,70.2,9/8/2023 14:36,9/8/2023,2:36:00 PM,20.67,9.386261621
21776626,70.2,9/8/2023 14:46,9/8/2023,2:46:00 PM,20.77,9.391315826
21776626,70.2,9/8/2023 14:56,9/8/2023,2:56:00 PM,20.84,9.404151391
21776626,70.2,9/8/2023 15:06,9/8/2023,3:06:00 PM,20.91,9.415305629
21776626,70.2,9/8/2023 15:16,9/8/2023,3:16:00 PM,20.94,9.410592464
21776626,70.2,9/8/2023 15:26,9/8/2023,3:26:00 PM,20.98,9.42087183
21776626,70.2,9/8/2023 15:36,9/8/2023,3:36:00 PM,20.91,9.208416342
21776626,70.2,9/8/2023 15:46,9/8/2023,3:46:00 PM,20.91,9.377613249
21776626,70.2,9/8/2023 15:56,9/8/2023,3:56:00 PM,20.82,9.09374637
21776626,70.2,9/8/2023 16:06,9/8/2023,4:06:00 PM,20.75,8.991442463
21776626,70.2,9/8/2023 16:16,9/8/2023,4:16:00 PM,20.67,8.87434427
21776626,70.2,9/8/2023 16:26,9/8/2023,4:26:00 PM,20.6,8.854108096
21776626,70.2,9/8/2023 16:36,9/8/2023,4:36:00 PM,20.58,8.886937766
21776626,70.2,9/8/2023 16:46,9/8/2023,4:46:00 PM,20.56,8.779724613
21776626,70.2,9/8/2023 16:56,9/8/2023,4:56:00 PM,20.58,8.764230029
21776626,70.2,9/8/2023 17:06,9/8/2023,5:06:00 PM,20.58,8.754446952
21776626,70.2,9/8/2023 17:16,9/8/2023,5:16:00 PM,20.56,8.73248311
21776626,70.2,9/8/2023 17:26,9/8/2023,5:26:00 PM,20.53,8.689607214
21776626,70.2,9/8/2023 17:36,9/8/2023,5:36:00 PM,20.51,8.652258146
21776626,70.2,9/8/2023 17:46,9/8/2023,5:46:00 PM,20.48,8.606570635
21776626,70.2,9/8/2023 17:56,9/8/2023,5:56:00 PM,20.44,8.536317773
21776626,70.2,9/8/2023 18:06,9/8/2023,6:06:00 PM,20.39,8.452390534
21776626,70.2,9/8/2023 18:16,9/8/2023,6:16:00 PM,20.34,8.363119544
21776626,70.2,9/8/2023 18:26,9/8/2023,6:26:00 PM,20.27,8.263551919
21776626,70.2,9/8/2023 18:36,9/8/2023,6:36:00 PM,20.22,8.163017853
21776626,70.2,9/8/2023 18:46,9/8/2023,6:46:00 PM,20.17,8.071406543
21776626,70.2,9/8/2023 18:56,9/8/2023,6:56:00 PM,20.15,7.969866366
21776626,70.2,9/8/2023 19:06,9/8/2023,7:06:00 PM,20.08,7.86706043
21776626,70.2,9/8/2023 19:16,9/8/2023,7:16:00 PM,20.03,7.783756128
21776626,70.2,9/8/2023 19:26,9/8/2023,7:26:00 PM,20.01,7.708473473
21776626,70.2,9/8/2023 19:36,9/8/2023,7:36:00 PM,19.96,7.654533535
21776626,70.2,9/8/2023 19:46,9/8/2023,7:46:00 PM,19.91,7.586567417
21776626,70.2,9/8/2023 19:56,9/8/2023,7:56:00 PM,19.86,7.535390302
21776626,70.2,9/8/2023 20:06,9/8/2023,8:06:00 PM,19.84,7.502360601
21776626,70.2,9/8/2023 20:16,9/8/2023,8:16:00 PM,19.79,7.469934993
21776626,70.2,9/8/2023 20:26,9/8/2023,8:26:00 PM,19.77,7.443900164
21776626,70.2,9/8/2023 20:36,9/8/2023,8:36:00 PM,19.72,7.421829304
21776626,70.2,9/8/2023 20:46,9/8/2023,8:46:00 PM,19.7,7.388495701
21776626,70.2,9/8/2023 20:56,9/8/2023,8:56:00 PM,19.65,7.38127153
21776626,70.2,9/8/2023 21:06,9/8/2023,9:06:00 PM,19.6,7.363948613
21776626,70.2,9/8/2023 21:16,9/8/2023,9:16:00 PM,19.56,7.346888427
21776626,70.2,9/8/2023 21:26,9/8/2023,9:26:00 PM,19.51,7.333201309
21776626,70.2,9/8/2023 21:36,9/8/2023,9:36:00 PM,19.48,7.320890512
21776626,70.2,9/8/2023 21:46,9/8/2023,9:46:00 PM,19.44,7.313358031
21776626,70.2,9/8/2023 21:56,9/8/2023,9:56:00 PM,19.39,7.30471133
21776626,70.2,9/8/2023 22:06,9/8/2023,10:06:00 PM,19.34,7.312623057
21776626,70.2,9/8/2023 22:16,9/8/2023,10:16:00 PM,19.29,7.304254023
21776626,70.2,9/8/2023 22:26,9/8/2023,10:26:00 PM,19.27,7.284901796
21776626,70.2,9/8/2023 22:36,9/8/2023,10:36:00 PM,19.22,7.284108067
21776626,70.2,9/8/2023 22:46,9/8/2023,10:46:00 PM,19.17,7.284156661
21776626,70.2,9/8/2023 22:56,9/8/2023,10:56:00 PM,19.13,7.279139292
21776626,70.2,9/8/2023 23:06,9/8/2023,11:06:00 PM,19.08,7.270758515
21776626,70.2,9/8/2023 23:16,9/8/2023,11:16:00 PM,19.03,7.266589859
21776626,70.2,9/8/2023 23:26,9/8/2023,11:26:00 PM,19.01,7.268575237
21776626,70.2,9/8/2023 23:36,9/8/2023,11:36:00 PM,18.96,7.263843075
21776626,70.2,9/8/2023 23:46,9/8/2023,11:46:00 PM,18.91,7.260514867
21776626,70.2,9/8/2023 23:56,9/8/2023,11:56:00 PM,18.87,7.257457865
21776626,70.2,9/9/2023 0:06,9/9/2023,12:06:00 AM,18.84,7.256359587
21776626,70.2,9/9/2023 0:16,9/9/2023,12:16:00 AM,18.79,7.256403492
21776626,70.2,9/9/2023 0:26,9/9/2023,12:26:00 AM,18.75,7.243218994
21776626,70.2,9/9/2023 0:36,9/9/2023,12:36:00 AM,18.72,7.249151244
21776626,70.2,9/9/2023 0:46,9/9/2023,12:46:00 AM,18.68,7.246653366
21776626,70.2,9/9/2023 0:56,9/9/2023,12:56:00 AM,18.65,7.24808555
21776626,70.2,9/9/2023 1:06,9/9/2023,1:06:00 AM,18.6,7.24109273
21776626,70.2,9/9/2023 1:16,9/9/2023,1:16:00 AM,18.58,7.247300777
21776626,70.2,9/9/2023 1:26,9/9/2023,1:26:00 AM,18.56,7.244503212
21776626,70.2,9/9/2023 1:36,9/9/2023,1:36:00 AM,18.51,7.239759623
21776626,70.2,9/9/2023 1:46,9/9/2023,1:46:00 AM,18.49,7.235553271
21776626,70.2,9/9/2023 1:56,9/9/2023,1:56:00 AM,18.46,7.242053119
21776626,70.2,9/9/2023 2:06,9/9/2023,2:06:00 AM,18.44,7.237283068
21776626,70.2,9/9/2023 2:16,9/9/2023,2:16:00 AM,18.39,7.232254672
21776626,70.2,9/9/2023 2:26,9/9/2023,2:26:00 AM,18.37,7.237340043
21776626,70.2,9/9/2023 2:36,9/9/2023,2:36:00 AM,18.34,7.235956147
21776626,70.2,9/9/2023 2:46,9/9/2023,2:46:00 AM,18.32,7.235408969
21776626,70.2,9/9/2023 2:56,9/9/2023,2:56:00 AM,18.3,7.234580014
21776626,70.2,9/9/2023 3:06,9/9/2023,3:06:00 AM,18.27,7.230096449
21776626,70.2,9/9/2023 3:16,9/9/2023,3:16:00 AM,18.25,7.237437777
21776626,70.2,9/9/2023 3:26,9/9/2023,3:26:00 AM,18.22,7.236898663
21776626,70.2,9/9/2023 3:36,9/9/2023,3:36:00 AM,18.2,7.227615533
21776626,70.2,9/9/2023 3:46,9/9/2023,3:46:00 AM,18.18,7.231012987
21776626,70.2,9/9/2023 3:56,9/9/2023,3:56:00 AM,18.15,7.234418955
21776626,70.2,9/9/2023 4:06,9/9/2023,4:06:00 AM,18.13,7.230770773
21776626,70.2,9/9/2023 4:16,9/9/2023,4:16:00 AM,18.1,7.236996265
21776626,70.2,9/9/2023 4:26,9/9/2023,4:26:00 AM,18.08,7.229118897
21776626,70.2,9/9/2023 4:36,9/9/2023,4:36:00 AM,18.06,7.223495928
21776626,70.2,9/9/2023 4:46,9/9/2023,4:46:00 AM,18.03,7.23254181
21776626,70.2,9/9/2023 4:56,9/9/2023,4:56:00 AM,18.01,7.237633488
21776626,70.2,9/9/2023 5:06,9/9/2023,5:06:00 AM,17.99,7.235393788
21776626,70.2,9/9/2023 5:16,9/9/2023,5:16:00 AM,17.99,7.23370177
21776626,70.2,9/9/2023 5:26,9/9/2023,5:26:00 AM,17.96,7.236264141
21776626,70.2,9/9/2023 5:36,9/9/2023,5:36:00 AM,17.94,7.234306014
21776626,70.2,9/9/2023 5:46,9/9/2023,5:46:00 AM,17.91,7.234048083
21776626,70.2,9/9/2023 5:56,9/9/2023,5:56:00 AM,17.89,7.233217866
21776626,70.2,9/9/2023 6:06,9/9/2023,6:06:00 AM,17.87,7.234644489
21776626,70.2,9/9/2023 6:16,9/9/2023,6:16:00 AM,17.84,7.23636157
21776626,70.2,9/9/2023 6:26,9/9/2023,6:26:00 AM,17.82,7.238635158
21776626,70.2,9/9/2023 6:36,9/9/2023,6:36:00 AM,17.77,7.237547305
21776626,70.2,9/9/2023 6:46,9/9/2023,6:46:00 AM,17.75,7.242643878
21776626,70.2,9/9/2023 6:56,9/9/2023,6:56:00 AM,17.75,7.24574847
21776626,70.2,9/9/2023 7:06,9/9/2023,7:06:00 AM,17.72,7.247185139
21776626,70.2,9/9/2023 7:16,9/9/2023,7:16:00 AM,17.7,7.264986038
21776626,70.2,9/9/2023 7:26,9/9/2023,7:26:00 AM,17.68,7.272344154
21776626,70.2,9/9/2023 7:36,9/9/2023,7:36:00 AM,17.65,7.297499859
21776626,70.2,9/9/2023 7:46,9/9/2023,7:46:00 AM,17.63,7.303449715
21776626,70.2,9/9/2023 7:56,9/9/2023,7:56:00 AM,17.61,7.311094618
21776626,70.2,9/9/2023 8:06,9/9/2023,8:06:00 AM,17.61,7.326907425
21776626,70.2,9/9/2023 8:16,9/9/2023,8:16:00 AM,17.58,7.337389981
21776626,70.2,9/9/2023 8:26,9/9/2023,8:26:00 AM,17.58,7.346426803
21776626,70.2,9/9/2023 8:36,9/9/2023,8:36:00 AM,17.58,7.364782847
21776626,70.2,9/9/2023 8:46,9/9/2023,8:46:00 AM,17.58,7.382291689
21776626,70.2,9/9/2023 8:56,9/9/2023,8:56:00 AM,17.58,7.398670928
21776626,70.2,9/9/2023 9:06,9/9/2023,9:06:00 AM,17.58,7.43312381
21776626,70.2,9/9/2023 9:16,9/9/2023,9:16:00 AM,17.61,7.446632957
21776626,70.2,9/9/2023 9:26,9/9/2023,9:26:00 AM,17.63,7.458178675
21776626,70.2,9/9/2023 9:36,9/9/2023,9:36:00 AM,17.65,7.486662767
21776626,70.2,9/9/2023 9:46,9/9/2023,9:46:00 AM,17.68,7.513996015
21776626,70.2,9/9/2023 9:56,9/9/2023,9:56:00 AM,17.7,7.54162452
21776626,70.2,9/9/2023 10:06,9/9/2023,10:06:00 AM,17.75,7.571448407
21776626,70.2,9/9/2023 10:16,9/9/2023,10:16:00 AM,17.8,7.593078617
21776626,70.2,9/9/2023 10:26,9/9/2023,10:26:00 AM,17.84,7.62967638
21776626,70.2,9/9/2023 10:36,9/9/2023,10:36:00 AM,17.91,7.66986246
21776626,70.2,9/9/2023 10:46,9/9/2023,10:46:00 AM,17.99,7.716772901
21776626,70.2,9/9/2023 10:56,9/9/2023,10:56:00 AM,18.08,7.768142001
21776626,70.2,9/9/2023 11:06,9/9/2023,11:06:00 AM,18.15,7.819817473
21776626,70.2,9/9/2023 11:16,9/9/2023,11:16:00 AM,18.25,7.878985688
21776626,70.2,9/9/2023 11:26,9/9/2023,11:26:00 AM,18.34,7.922090621
21776626,70.2,9/9/2023 11:36,9/9/2023,11:36:00 AM,18.44,7.993574194
21776626,70.2,9/9/2023 11:46,9/9/2023,11:46:00 AM,18.53,8.05997861
21776626,70.2,9/9/2023 11:56,9/9/2023,11:56:00 AM,18.63,8.126022075
21776626,70.2,9/9/2023 12:06,9/9/2023,12:06:00 PM,18.75,8.206002057
21776626,70.2,9/9/2023 12:16,9/9/2023,12:16:00 PM,18.84,8.273957594
21776626,70.2,9/9/2023 12:26,9/9/2023,12:26:00 PM,18.96,8.330490782
21776626,70.2,9/9/2023 12:36,9/9/2023,12:36:00 PM,19.08,8.421253587
21776626,70.2,9/9/2023 12:46,9/9/2023,12:46:00 PM,19.2,8.452123845
21776626,70.2,9/9/2023 12:56,9/9/2023,12:56:00 PM,19.34,8.514025234
21776626,70.2,9/9/2023 13:06,9/9/2023,1:06:00 PM,19.48,8.572500588
21776626,70.2,9/9/2023 13:16,9/9/2023,1:16:00 PM,19.63,8.655822001
21776626,70.2,9/9/2023 13:26,9/9/2023,1:26:00 PM,19.77,8.882345333
21776626,70.2,9/9/2023 13:36,9/9/2023,1:36:00 PM,19.89,8.84291044
21776626,70.2,9/9/2023 13:46,9/9/2023,1:46:00 PM,20.03,9.022936818
21776626,70.2,9/9/2023 13:56,9/9/2023,1:56:00 PM,20.13,9.129186203
21776626,70.2,9/9/2023 14:06,9/9/2023,2:06:00 PM,20.29,9.311569311
21776626,70.2,9/9/2023 14:16,9/9/2023,2:16:00 PM,20.39,9.34714252
21776626,70.2,9/9/2023 14:26,9/9/2023,2:26:00 PM,20.51,9.371345906
21776626,70.2,9/9/2023 14:36,9/9/2023,2:36:00 PM,20.58,9.390626471
21776626,70.2,9/9/2023 14:46,9/9/2023,2:46:00 PM,20.67,9.39855658
21776626,70.2,9/9/2023 14:56,9/9/2023,2:56:00 PM,20.75,9.408798549
21776626,70.2,9/9/2023 15:06,9/9/2023,3:06:00 PM,20.82,9.405432103
21776626,70.2,9/9/2023 15:16,9/9/2023,3:16:00 PM,20.84,9.426772204
21776626,70.2,9/9/2023 15:26,9/9/2023,3:26:00 PM,20.89,9.418541347
21776626,70.2,9/9/2023 15:36,9/9/2023,3:36:00 PM,20.91,9.435966637
21776626,70.2,9/9/2023 15:46,9/9/2023,3:46:00 PM,20.91,9.43624584
21776626,70.2,9/9/2023 15:56,9/9/2023,3:56:00 PM,20.86,9.214935404
21776626,70.2,9/9/2023 16:06,9/9/2023,4:06:00 PM,20.82,9.09374637
21776626,70.2,9/9/2023 16:16,9/9/2023,4:16:00 PM,20.77,8.900522823
21776626,70.2,9/9/2023 16:26,9/9/2023,4:26:00 PM,20.77,8.888232048
21776626,70.2,9/9/2023 16:36,9/9/2023,4:36:00 PM,20.75,8.884728926
21776626,70.2,9/9/2023 16:46,9/9/2023,4:46:00 PM,20.72,8.791607293
21776626,70.2,9/9/2023 16:56,9/9/2023,4:56:00 PM,20.7,8.756245131
21776626,70.2,9/9/2023 17:06,9/9/2023,5:06:00 PM,20.67,8.719819
21776626,70.2,9/9/2023 17:16,9/9/2023,5:16:00 PM,20.65,8.672988489
21776626,70.2,9/9/2023 17:26,9/9/2023,5:26:00 PM,20.6,8.623243199
21776626,70.2,9/9/2023 17:36,9/9/2023,5:36:00 PM,20.58,8.588693677
21776626,70.2,9/9/2023 17:46,9/9/2023,5:46:00 PM,20.53,8.513202285
21776626,70.2,9/9/2023 17:56,9/9/2023,5:56:00 PM,20.48,8.446073534
21776626,70.2,9/9/2023 18:06,9/9/2023,6:06:00 PM,20.44,8.373002308
21776626,70.2,9/9/2023 18:16,9/9/2023,6:16:00 PM,20.39,8.278978145
21776626,70.2,9/9/2023 18:26,9/9/2023,6:26:00 PM,20.34,8.196111749
21776626,70.2,9/9/2023 18:36,9/9/2023,6:36:00 PM,20.29,8.095030588
21776626,70.2,9/9/2023 18:46,9/9/2023,6:46:00 PM,20.27,8.007524136
21776626,70.2,9/9/2023 18:56,9/9/2023,6:56:00 PM,20.22,7.917581096
21776626,70.2,9/9/2023 19:06,9/9/2023,7:06:00 PM,20.17,7.836004608
21776626,70.2,9/9/2023 19:16,9/9/2023,7:16:00 PM,20.13,7.748775676
21776626,70.2,9/9/2023 19:26,9/9/2023,7:26:00 PM,20.1,7.686978022
21776626,70.2,9/9/2023 19:36,9/9/2023,7:36:00 PM,20.06,7.629389228
21776626,70.2,9/9/2023 19:46,9/9/2023,7:46:00 PM,20.03,7.572325299
21776626,70.2,9/9/2023 19:56,9/9/2023,7:56:00 PM,20.01,7.523913973
21776626,70.2,9/9/2023 20:06,9/9/2023,8:06:00 PM,19.96,7.486468909
21776626,70.2,9/9/2023 20:16,9/9/2023,8:16:00 PM,19.94,7.461850943
21776626,70.2,9/9/2023 20:26,9/9/2023,8:26:00 PM,19.89,7.423265646
21776626,70.2,9/9/2023 20:36,9/9/2023,8:36:00 PM,19.84,7.409606977
21776626,70.2,9/9/2023 20:46,9/9/2023,8:46:00 PM,19.82,7.374324502
21776626,70.2,9/9/2023 20:56,9/9/2023,8:56:00 PM,19.77,7.365979713
21776626,70.2,9/9/2023 21:06,9/9/2023,9:06:00 PM,19.75,7.352269584
21776626,70.2,9/9/2023 21:16,9/9/2023,9:16:00 PM,19.7,7.330461929
21776626,70.2,9/9/2023 21:26,9/9/2023,9:26:00 PM,19.65,7.328275124
21776626,70.2,9/9/2023 21:36,9/9/2023,9:36:00 PM,19.63,7.322969503
21776626,70.2,9/9/2023 21:46,9/9/2023,9:46:00 PM,19.58,7.305635445
21776626,70.2,9/9/2023 21:56,9/9/2023,9:56:00 PM,19.53,7.29699156
21776626,70.2,9/9/2023 22:06,9/9/2023,10:06:00 PM,19.48,7.290589259
21776626,70.2,9/9/2023 22:16,9/9/2023,10:16:00 PM,19.46,7.289767362
21776626,70.2,9/9/2023 22:26,9/9/2023,10:26:00 PM,19.41,7.286168637
21776626,70.2,9/9/2023 22:36,9/9/2023,10:36:00 PM,19.37,7.270209426
21776626,70.2,9/9/2023 22:46,9/9/2023,10:46:00 PM,19.32,7.270255618
21776626,70.2,9/9/2023 22:56,9/9/2023,10:56:00 PM,19.29,7.277021328
21776626,70.2,9/9/2023 23:06,9/9/2023,11:06:00 PM,19.25,7.269477951
21776626,70.2,9/9/2023 23:16,9/9/2023,11:16:00 PM,19.22,7.254341502
21776626,70.2,9/9/2023 23:26,9/9/2023,11:26:00 PM,19.17,7.260283163
21776626,70.2,9/9/2023 23:36,9/9/2023,11:36:00 PM,19.13,7.254138914
21776626,70.2,9/9/2023 23:46,9/9/2023,11:46:00 PM,19.1,7.256131525
21776626,70.2,9/9/2023 23:56,9/9/2023,11:56:00 PM,19.08,7.258115712
21776626,70.2,9/10/2023 0:06,9/10/2023,12:06:00 AM,19.03,7.254225892
21776626,70.2,9/10/2023 0:16,9/10/2023,12:16:00 AM,19.01,7.253681257
21776626,70.2,9/10/2023 0:26,9/10/2023,12:26:00 AM,18.96,7.243606281
21776626,70.2,9/10/2023 0:36,9/10/2023,12:36:00 AM,18.94,7.24502839
21776626,70.2,9/10/2023 0:46,9/10/2023,12:46:00 AM,18.91,7.244491328
21776626,70.2,9/10/2023 0:56,9/10/2023,12:56:00 AM,18.89,7.23944766
21776626,70.2,9/10/2023 1:06,9/10/2023,1:06:00 AM,18.84,7.225148375
21776626,70.2,9/10/2023 1:16,9/10/2023,1:16:00 AM,18.82,7.242879482
21776626,70.2,9/10/2023 1:26,9/10/2023,1:26:00 AM,18.79,7.246560433
21776626,70.2,9/10/2023 1:36,9/10/2023,1:36:00 AM,18.77,7.242639832
21776626,70.2,9/10/2023 1:46,9/10/2023,1:46:00 AM,18.75,7.238718693
21776626,70.2,9/10/2023 1:56,9/10/2023,1:56:00 AM,18.72,7.240149717
21776626,70.2,9/10/2023 2:06,9/10/2023,2:06:00 AM,18.7,7.234258517
21776626,70.2,9/10/2023 2:16,9/10/2023,2:16:00 AM,18.68,7.239901296
21776626,70.2,9/10/2023 2:26,9/10/2023,2:26:00 AM,18.65,7.234298656
21776626,70.2,9/10/2023 2:36,9/10/2023,2:36:00 AM,18.63,7.238254098
21776626,70.2,9/10/2023 2:46,9/10/2023,2:46:00 AM,18.6,7.24109273
21776626,70.2,9/10/2023 2:56,9/10/2023,2:56:00 AM,18.58,7.232103412
21776626,70.2,9/10/2023 3:06,9/10/2023,3:06:00 AM,18.56,7.239437077
21776626,70.2,9/10/2023 3:16,9/10/2023,3:16:00 AM,18.53,7.236365412
21776626,70.2,9/10/2023 3:26,9/10/2023,3:26:00 AM,18.51,7.233848118
21776626,70.2,9/10/2023 3:36,9/10/2023,3:36:00 AM,18.49,7.226826166
21776626,70.2,9/10/2023 3:46,9/10/2023,3:46:00 AM,18.49,7.231893517
21776626,70.2,9/10/2023 3:56,9/10/2023,3:56:00 AM,18.46,7.234732858
21776626,70.2,9/10/2023 4:06,9/10/2023,4:06:00 AM,18.44,7.229962305
21776626,70.2,9/10/2023 4:16,9/10/2023,4:16:00 AM,18.39,7.225495885
21776626,70.2,9/10/2023 4:26,9/10/2023,4:26:00 AM,18.39,7.239295074
21776626,70.2,9/10/2023 4:36,9/10/2023,4:36:00 AM,18.34,7.221027934
